nearestfips,crmvst,lat,long
5029,842.205411619048,35.2438979600384,-92.6926903169177
5031,890.355905358491,35.8299218876253,-90.6124311967291
5033,840.020918545454,35.4645881532718,-94.2451261250546
5035,863.115918,35.2324866235426,-90.3352616682701
5037,821.76335652459,35.3076427202073,-90.8127963467306
5039,800.803482133333,33.9614412371079,-92.8207338172098
5041,760.475596111111,33.7680906282444,-91.341970675793
5043,729.406262333333,33.6032333494442,-91.5799007009126
5045,793.2084005,35.1444607336378,-92.2326198860647
5047,864.619185189189,35.4374696104458,-93.9218968587573
5049,935.064801375,36.8625991441255,-91.942680327552
5051,737.9151445,33.5988548555026,-93.1418507610592
5053,810.597499294118,34.229249135971,-92.4308131431595
5055,915.807092631579,36.1077521141511,-90.5487882830758
5057,788.315636714286,33.7076741348287,-93.6868019061129
5059,817.6735838,34.3597840380088,-93.0404446282482
5061,790.798177619048,34.0522281300684,-93.9692803344721
5063,848.818957560976,35.6794281381498,-91.4725893251384
5065,929.76392025,36.1461181646847,-91.802758088375
5067,866.199310829268,35.5991456575094,-91.1424013584875
5069,770.567242903226,34.3235667511566,-91.8575776957983
5071,860.092704705882,35.6235449108729,-93.4458413999796
5073,703.903076272727,33.1986222367061,-93.6840602268925
5075,849.730485746479,35.9943558801822,-91.0732426790545
5077,792.169132701754,34.7744919294901,-90.8095661213288
5079,752.258885309091,34.0060186249061,-91.6537810303027
5081,776.798194714286,33.7779121763201,-94.1837499332738
5083,846.457637523809,35.2933621005566,-93.6986300056881
5085,785.411465666667,34.7318120527278,-91.8532123370007
5089,907.441055567568,36.3152718826782,-92.8997750865291
5091,725.850262666667,33.3743405429312,-93.9175619728858
5093,917.413709866667,35.7488869639945,-90.1155721289866
5095,786.426245354839,34.7416983455105,-91.1524009100898
5097,836.384920842105,34.5965994669833,-93.7105129452601
5099,760.010569090909,33.7459706765841,-93.3900767027909
5103,750.377287304348,33.72526527667,-92.7213588685954
5105,858.614478,34.9687076066486,-92.8239366710029
5107,777.760501818182,34.4067232681348,-90.8782949314784
5109,833.399209931035,34.1526212087953,-93.5367395495644
5111,853.622791405405,35.5630210949892,-90.6451441916377
5113,842.770810352941,34.416618729938,-94.3336996703532
5115,866.287799,35.3705116867518,-93.014529587704
5117,763.9214862,34.791591213324,-91.5639438713773
5119,794.5685404,34.6316257308721,-92.1145812597275
5121,887.3854505,36.2967275082767,-90.9727570360512
5123,817.241713777778,35.018249261268,-90.724793308
5125,852.503677333333,34.6594363166214,-92.6070880201478
5127,852.857995407407,34.941392058448,-94.1089620128993
5131,818.910747647059,35.2213131583807,-94.2832349228083
5133,766.159814857143,33.707715229026,-94.3312019437283
5135,891.534932952381,35.9712234341686,-91.600809206756
5137,901.137593333333,35.8489226560048,-92.2796762160597
5139,700.291246153846,33.1922050006284,-92.7624231172747
5141,881.319067666667,35.5146471916167,-92.4748789860826
5143,885.551998305085,36.0133948184203,-94.1332597449735
5145,806.567397363636,35.2074397034521,-91.7228546100079
5147,816.302177037037,35.1825294073602,-91.2170636406469
5149,852.459428695652,35.0783692453814,-93.3660179815961
6007,492.019916454545,39.4910050072974,-121.81773764204
6011,411.587285313433,39.1573819808002,-122.075646925148
6013,368.490347555556,37.9077691958627,-121.575234099159
6019,246.10021875969,36.5415293317649,-120.148922880191
6021,488.302584542373,39.5996360263659,-122.104538995442
6025,32.2117534778681,33.0197731403394,-115.580078029182
6029,163.222477342105,35.4210288644243,-119.26373892608
6031,190.681884877419,36.2101841502491,-119.76628049056
6035,439.905324666667,40.9828488283057,-121.060758537203
6037,136.205878,34.7780868092736,-118.213211033086
6039,268.633026305085,36.9745046048269,-120.240678243827
6047,289.694115919192,37.1681724365637,-120.683099233408
6049,343.269638105263,41.3063982778058,-120.242415547369
6051,104.279614810811,39.0097628982926,-118.83754964478
6053,415.17774464,36.2945474120956,-121.241682982554
6055,446.8195,38.305863862697,-122.357638902162
6061,359.85305026087,38.8849597907138,-121.419792944835
6065,210.506258666667,33.7221024325534,-116.904281815951
6067,384.340188285714,38.2973835591724,-121.387332084628
6069,298.113752,36.8497365992087,-121.34088121524
6071,81.372072,34.9070622370404,-117.140287658505
6073,330.50669,33.3253909557842,-117.062610442416
6077,350.854930814815,37.916589016083,-121.217754059181
6079,345.056198933333,35.5357117465438,-120.491906768408
6083,246.067066666667,34.7486763344914,-120.299953989857
6085,369.748544,37.1638312688614,-121.685850583793
6087,353.831788,36.9987984076971,-121.706244404453
6089,545.431685,40.408023067393,-122.242210627602
6093,360.069603135135,41.7565087605697,-122.207180425618
6095,441.950058064516,38.3396474329699,-121.762764700228
6097,523.49412675,38.5351622797446,-122.733711094108
6099,368.11787511579,37.589231013058,-120.959492647168
6101,387.179550468085,38.9803950953605,-121.728875742639
6103,474.428376,39.9632663773387,-122.078424960221
6107,219.251733396825,36.1898721216357,-119.285710755805
6111,357.768600666667,34.2671277597297,-119.062016386761
6113,451.95559543662,38.6682387699548,-121.807447245253
6115,371.322610666667,39.366332830954,-121.228262708767
8001,383.074802,39.963335297689,-104.264941330944
8003,100.483225176471,37.6536175661465,-105.905662024135
8005,424.1467376,39.649832286185,-104.16317546562
8009,444.762641113043,37.3723704857134,-102.428359648748
8011,421.515342333333,38.2593847965344,-102.874003866117
8013,377.228732631579,40.1291146176924,-105.159353535775
8014,369.291270333333,40.0252559025605,-104.931660128608
8017,466.705556835165,38.8213720519144,-102.379751760052
8021,151.532577375,37.2497953645866,-105.979330137715
8023,176.081544307692,37.1841849632015,-105.547856515558
8025,356.0924735,38.1951016189913,-103.894984932844
8029,245.036308571429,38.7462454625858,-107.660655626576
8031,377.069847047619,39.9106120902065,-104.654929809553
8033,252.874914666667,37.8653804897678,-109.004550175777
8035,465.94316,39.2115142898807,-104.694222476732
8039,449.0223932,39.1327167172562,-103.811482284768
8041,480.884465333333,38.6531975563403,-104.813516635481
8045,366.731759,39.4328740858984,-107.456673066184
8055,391.640261333333,37.6839290551511,-105.08173360286
8061,412.313679607843,38.4401928616218,-102.239467778079
8063,493.347918415584,39.2837485656668,-102.496742286997
8067,322.254046181818,37.1471973708172,-107.756212759715
8069,339.934306666667,40.6938357242617,-105.077297249402
8071,352.898315,37.2948656433927,-104.302067520859
8073,468.186319225806,39.3792256454895,-103.260357199877
8075,481.187035166667,40.6690631605819,-103.100663147808
8077,251.072811454545,39.2395848524975,-108.440234533121
8081,295.137262444444,40.5596528965925,-107.622669930698
8083,252.731610133333,37.3814475297958,-108.652870876011
8085,264.310405714286,38.4403598547763,-108.000451883283
8087,423.459979636364,40.2455683536354,-103.806651479105
8089,416.344277818182,38.0136869458841,-103.575622956931
8095,525.236630320988,40.5722027799035,-102.387583098708
8099,432.390971396226,37.9592479869082,-102.214087765844
8101,394.777189333333,38.3023152512668,-104.369899018136
8103,303.755548,40.0422547678135,-108.05399705874
8105,179.559194909091,37.6079180011664,-106.171653394382
8107,360.225761176471,40.3112452246676,-106.852052149628
8109,158.828620148148,37.9603908816412,-106.050076276907
8115,528.867195692308,40.8497956543387,-102.295334354008
8121,460.778743353535,39.9343276912029,-103.161579952131
8123,355.53318157377,40.405742143974,-104.683018199369
8125,491.26362,40.1214184301987,-102.542655023974
9001,875.19107675,41.5744498446504,-73.4287555553021
9003,865.869802,41.8771631081168,-72.7390910395108
9005,876.809385818182,41.9476361614995,-73.5269356151758
9007,816.586416,41.5780549398248,-72.8150652657659
9009,868.457988,41.4395022081188,-72.8616988669578
9011,849.662596571429,41.5942009260598,-72.0438686400744
9013,853.620046666667,41.917394536334,-72.4247427169872
9015,826.113349,41.9614290161874,-71.9079986721268
10001,944.71647,39.0758556395896,-75.5564100225465
10003,898.1274875,39.4512442148907,-75.7115218070156
10005,942.784875746032,38.6585525189726,-75.3656867904913
12001,509.980307862069,29.682478448327,-82.5558548241937
12003,523.622474731707,30.4177270100854,-82.2802852835438
12005,514.3042392,30.3587511286288,-85.4637846618848
12007,502.073902235294,29.8635154551887,-82.1786899533524
12009,481.442811545455,28.1981588013489,-80.9313725838196
12011,418.717904,25.9762062872163,-80.2550062205466
12013,523.481419157895,30.5464095575058,-85.1527803831368
12015,494.415316470588,27.0368991007629,-81.8331587999495
12017,471.400950769231,28.7410512594573,-82.3133115846487
12019,496.388892258065,29.9276088968645,-81.8116052323061
12021,465.385956705882,26.3732301495358,-81.4310213102046
12023,526.251467076923,30.1002753233999,-82.7147256036891
12027,500.898866264151,27.128440297117,-81.6071052516063
12029,512.864764117647,29.7517224289875,-83.0428772068282
12031,531.206130206897,30.4207646590881,-81.8611920995385
12033,573.771532897959,30.8763814507712,-87.4857932669902
12035,461.021226111111,29.3514020640756,-81.3930563100512
12039,545.8470096,30.6095300482656,-84.6331780583031
12041,506.500626076923,29.600883646659,-82.8435459279603
12043,505.840155666667,26.9031422035513,-81.290318261748
12045,500.001272444444,30.0530150374775,-85.2317828248725
12047,516.108983571429,30.4776959139035,-83.0552301488533
12049,503.991204625,27.5659274466906,-81.6910876005449
12051,484.724562122449,26.516335136591,-81.0597235355388
12053,468.43921625,28.5578629515946,-82.4359593560131
12055,496.746990618182,27.243007092491,-81.2034781627322
12057,491.944456888889,27.7823790819276,-82.195553324407
12059,573.294670758621,30.9141236907892,-85.6599476651489
12061,461.54246626087,27.6601836502084,-80.6004958842169
12063,548.844093111111,30.8156938986882,-85.2068243299148
12065,539.32098675,30.5141796309462,-83.7995073844196
12067,512.819186444444,30.0706087474492,-83.2108763732089
12069,475.644671,28.6191031065952,-81.8130868559533
12071,494.997006666667,26.760217686685,-81.6920270831064
12073,542.179743157895,30.5464641272369,-84.1207608586879
12075,510.737587138462,29.3314110550593,-82.5808549257538
12077,513.8335515,30.3969870736365,-84.8937603935832
12079,531.07712173913,30.4905136835712,-83.3996170820451
12081,496.4961469,27.4710423076614,-82.1737834597629
12083,477.37730937931,29.2648151109704,-82.1670455917542
12085,461.746832914286,27.0560593093263,-80.4288490517815
12086,379.93801,25.5135359951271,-80.4515712136805
12091,553.986722883721,30.7216635413355,-86.6771099439755
12093,484.080291241379,27.3609087738986,-80.9103969103356
12095,471.066547090909,28.7613310070346,-81.5641262790358
12097,508.41616256,27.8368590028011,-81.0833263710533
12101,498.606713627119,28.2986222328179,-82.2012710318799
12105,502.6452232,28.0242371827961,-81.5710575994867
12107,477.902795529412,29.6193912135753,-81.6950280946907
12109,468.051940380952,29.8318574003633,-81.4326073000894
12111,458.973854545455,27.4041426035524,-80.5599614483409
12113,561.289258938776,30.8314504628117,-87.1115044289532
12115,489.947155478261,27.1924760340685,-82.2743135058727
12117,458.033468266667,28.6489468882676,-81.2170737476046
12119,466.848875393939,28.8386965380621,-82.012252680509
12121,525.53905026087,30.2079185115334,-82.9639273938345
12123,536.307562439024,30.0817185681814,-83.646753189792
12125,496.01025,29.9755800575372,-82.4873655379296
12127,453.984040285714,28.9509572280871,-81.060729040115
12129,506.474372266667,30.2047085955356,-84.3532822249462
12131,564.415802686567,30.7711779683616,-86.2230022155822
12133,553.606497411765,30.589591842358,-85.7516902764433
13001,572.028234923077,31.7379437004232,-82.2696173924846
13003,566.5333826,31.3069254630133,-82.8764045689262
13005,553.403525,31.5435582098477,-82.4746410985701
13007,543.6276215,31.2835683750026,-84.4519477744006
13009,632.592509142857,33.037481211878,-83.1237079851544
13013,767.9143695,33.9906026725014,-83.7598390186093
13015,751.51189,34.2056671369108,-84.822069003113
13017,568.5059836,31.7741027082944,-83.2920626992469
13019,542.013073913044,31.3122397101074,-83.2303582163067
13021,623.046620666667,32.7999319717311,-83.7011417363491
13023,605.290086933333,32.4121409124422,-83.265325788184
13025,538.521355259259,31.1697517671218,-82.1343463251291
13027,526.73683456,30.8438885147949,-83.5763158338212
13029,609.367192533333,32.2112217215609,-81.5454032618193
13031,603.410206424242,32.4457081142905,-81.7555981228936
13033,622.161038,33.0678600804637,-81.9380802900539
13037,557.239869166667,31.4991695684997,-84.6298862222799
13039,559.7185675,30.9954928472312,-81.7066609453941
13043,577.055959866667,32.4009595471031,-82.089945539284
13045,704.242183047619,33.5382493406002,-85.0985455872926
13049,546.72368,30.7923831635055,-81.9983619264422
13051,636.439278545454,32.152162122201,-81.2045749128893
13055,766.789398545455,34.4680511728889,-85.4146710135169
13059,739.873652,33.8719939414222,-83.2898934513198
13061,567.233889066667,31.5368245435434,-84.9500046728453
13063,707.137590666667,33.4208589579197,-84.3092407355159
13065,574.990512173913,30.9684283997771,-82.7631865735856
13067,783.881552,33.9630978529504,-84.6813425642191
13069,563.51337975,31.5714887463046,-82.8931403196356
13071,546.526198,31.1933180594342,-83.7810556991365
13073,654.238447555556,33.3968704255782,-82.2888125401912
13075,535.702552625,31.1317504452524,-83.4622691235115
13077,732.615325052632,33.3356637863633,-84.8248572310807
13079,603.436550666667,32.653200795186,-83.9521690303322
13081,569.116832,31.9044334193533,-83.8115418353354
13083,774.45084175,34.8275946500958,-85.5470446714883
13087,537.754964413793,30.9516216103633,-84.5461483785803
13091,585.119240695652,32.1690705964434,-83.1714634918347
13093,586.555792133333,32.1705273970841,-83.7955719319027
13095,575.646870608696,31.5000596418061,-84.1421120367272
13097,701.50958,33.612952112684,-84.6822239479387
13099,551.229009913043,31.294344141931,-84.9405110339554
13101,511.2670756,30.653619182557,-83.0180033252579
13103,630.060488615385,32.4427578453594,-81.3754596517705
13105,747.360031428571,34.1523628279035,-82.8798144287414
13107,581.818020516129,32.6098913996541,-82.2938807523802
13109,582.650160888889,32.1654685487959,-81.8698582215829
13113,676.170156666667,33.3161795693049,-84.4628390308307
13115,751.159427733333,34.1880668485177,-85.2765817921282
13119,806.269714,34.3545823141272,-83.2729632144264
13121,777.0690015,34.3658845980866,-84.2250396420237
13125,648.4681335,33.2111182333572,-82.5687287603532
13127,568.252904,31.2765632577331,-81.6424586999613
13129,775.776727764706,34.4826344523436,-84.8807926753788
13131,526.039589333333,30.9328958696085,-84.2652145935567
13133,695.946228266667,33.5945938707888,-83.1248618071921
13137,807.7461734,34.5909351720474,-83.6121740362754
13141,659.833145454546,33.300830106624,-82.9303796703631
13143,720.5789604,33.7790928676984,-85.1286838964578
13145,629.704128,32.7419843404237,-84.9501792009918
13147,799.39958064,34.405927648061,-82.9804630644239
13151,745.072075777778,33.4109843616582,-84.0585608559861
13153,581.6336714,32.4131169973493,-83.7137234135078
13155,556.404014625,31.5680411215486,-83.2633522228813
13157,777.00792192,34.2194034346557,-83.6228439763406
13159,699.921300941176,33.3188750833199,-83.7029541418758
13161,584.799588142857,31.7887311436529,-82.5984029307682
13163,579.998909294118,33.0149898471652,-82.3795789723275
13165,595.428455294118,32.773704549281,-81.9655119889603
13167,594.833220470588,32.6982989826509,-82.6535097225881
13169,685.399606823529,33.0031058152153,-83.5351819990931
13171,689.683907,33.1217163528226,-84.1218276888706
13173,550.037543142857,31.042313461222,-83.12396341156
13175,589.126874956522,32.4632169002705,-82.9905663782593
13177,573.1574156,31.7933944579739,-84.1253604448206
13179,604.145324333333,31.833437579925,-81.6388844614124
13181,743.636993333333,33.7491871771821,-82.4025496528481
13183,583.308404444444,31.915165952663,-81.8998964924925
13185,528.862715555556,30.8666005456318,-83.320478375804
13189,645.487972571429,33.4701873785359,-82.4647878991628
13191,580.642810133333,31.5307114345228,-81.6025129950957
13193,599.31631888,32.3357559530794,-83.9926676855105
13195,753.079104307692,34.1617696642318,-83.2353830167306
13197,607.547949111111,32.2884997813973,-84.5380258543015
13199,679.943316615385,33.0166461773545,-84.6774696860195
13201,534.91608,31.1623758028098,-84.6986824277822
13205,544.355391058824,31.1949628717856,-84.1770454314704
13207,662.603991333333,32.9293703100429,-84.0098932504455
13209,577.351676,32.1564756985151,-82.5232204579935
13211,717.376636941176,33.5893975692759,-83.4929882130877
13213,774.054771333333,34.7337348541716,-84.7638058003228
13215,620.725664,32.3608245615479,-84.8997751448136
13217,718.563356,33.6207295692567,-83.803747564136
13219,723.333805090909,33.7859073595538,-83.4475551253717
13221,770.870781,33.8800862443367,-83.0988981070438
13223,729.6984575,33.8427854038284,-84.879792906989
13225,599.3204984,32.5412821086656,-83.8448915070249
13229,544.422995142857,31.3906595152791,-82.1850614770807
13231,697.023462285714,33.1064237513221,-84.3859548065409
13233,731.294090133333,33.9998108751706,-85.2147762093501
13235,588.207637666667,32.2308961854324,-83.4754627757983
13237,705.640867666667,33.3526259476968,-83.3851867570975
13239,609.939893052632,31.9342925708597,-85.126866066133
13243,579.150951764706,31.7621392312812,-84.7166217666366
13245,627.82768626087,33.2599329967938,-82.0400570106262
13249,603.7440552,32.34735131257,-84.3720516317922
13251,643.0552088,32.7787431229029,-81.651732721181
13253,536.331733428571,30.9541186251411,-84.8783217895927
13257,837.8881544,34.5779643451353,-83.1929849532197
13259,592.089470285714,32.0262584503695,-84.7790482199949
13261,574.556035809524,32.031183687811,-84.1822937812182
13263,621.7519555,32.7080196783271,-84.5777082062989
13267,564.885296,32.0869920567371,-82.0832003014722
13269,604.3028368,32.5644617193951,-84.1997760922952
13271,570.409977333333,31.9180888199777,-82.9766546392528
13273,573.669900166667,31.766411219162,-84.428201863
13275,537.062944695652,30.8912942440457,-83.8616062134075
13277,548.426397454546,31.4025879355575,-83.5472958605967
13279,572.070285655172,32.1044469563541,-82.3359041283831
13283,584.3949416,32.3998664249071,-82.5682014189024
13285,696.498932333333,33.0425209410383,-84.9478328451683
13287,558.886026086957,31.6970520328169,-83.6225885012318
13289,615.516536533333,32.6251550119051,-83.2714018766254
13293,701.282258857143,32.9169989560089,-84.3240915941779
13295,798.49063368421,34.7456588788728,-85.2546607587929
13297,745.6210502,33.7754234766035,-83.7136787966768
13299,557.599887047619,31.2161253554367,-82.5088852553753
13301,660.447424363636,33.3756538131736,-82.6675694784393
13303,607.1819592,32.9150471605636,-82.7496098720535
13305,572.845641103448,31.5935015497563,-82.0101268704493
13307,583.102630666667,31.9639555315118,-84.546488789648
13309,564.03197775,32.0983119344743,-82.7675530968152
13313,765.7692456,34.9342191796501,-84.914457445391
13315,579.207422666667,31.9696538183604,-83.4551344703429
13317,749.260732,33.7459652025382,-82.7722208235303
13319,623.408077714286,32.8784887922109,-83.3170886593823
13321,554.7532224,31.5333129937397,-83.8688950897258
16001,161.669508769231,43.4531059334787,-116.45794207324
16003,518.283789,44.5601049030365,-116.517905212894
16005,360.213621217391,42.5405968573657,-112.220825736334
16007,345.732959578947,42.316759685687,-111.312067567478
16009,641.535867241379,47.1695041057874,-117.065876199277
16011,177.527257388889,43.1798476090836,-112.494770704658
16013,250.482739428571,43.2787917739173,-114.098542980709
16019,248.551479818182,43.5368951687898,-111.992954673241
16021,551.729275692308,48.8070788949785,-116.388892463918
16023,187.11933,43.7588774022428,-113.192441404289
16025,305.657626666667,43.3262824442186,-114.865794701277
16027,126.9660096,43.5810796613044,-116.773207561535
16029,436.4675616,42.7380354667117,-111.719453329042
16031,231.734683672131,42.3171288126484,-113.605803904723
16033,212.703215,44.1181234803121,-112.436232282535
16035,655.100027,46.3048705350416,-116.001711086586
16037,244.410628615385,43.9629921900986,-113.423147184979
16039,163.803099714286,43.0100595300357,-115.361831768185
16041,447.364385692308,42.1144119340478,-111.882789118769
16043,387.889107354839,43.9743152826378,-111.445874172253
16045,233.892221777778,43.8885944549437,-116.589161881886
16047,201.50258952381,42.8335383235458,-114.772269761736
16049,630.284828173913,46.027605075278,-116.172087449498
16051,268.545519659574,43.8312491803563,-112.327722074784
16053,175.525856774194,42.622416769781,-114.253659057795
16055,584.335833692308,47.5037758046485,-116.917144798458
16057,641.139745888889,46.7390951132161,-116.919467787646
16059,285.519232,44.8513706844218,-113.662101379249
16061,647.984708363636,46.2800040038786,-116.390150920225
16063,203.9522472,42.7162052847939,-113.950398696045
16065,309.636951319149,43.8084485751565,-111.729797192841
16067,191.893733236364,42.6669842955463,-113.712062635284
16069,567.925612255319,46.4292089273234,-116.736379421478
16071,317.5247262,42.0908903416179,-112.530540305706
16073,131.317080695652,42.833067482167,-115.96189493341
16075,157.952383857143,43.9118203880302,-116.881921111001
16077,219.875330114286,42.7373605367602,-112.904196338082
16081,509.925827454545,43.7859048616689,-111.216523644174
16083,224.650154842105,42.0791541187257,-114.791222373126
16087,354.132077384615,44.3330613927639,-116.876601287387
17001,946.19574956962,39.9661164114359,-91.2041877473551
17003,983.146799047619,37.1304202617729,-89.3319097366677
17005,966.839955320755,38.8910873381411,-89.4450296518118
17007,952.1224544,42.3239315032512,-88.8074836308314
17009,911.135101463415,39.964350168075,-90.7730664429665
17011,987.698288607595,41.440967437948,-89.5706703967494
17013,986.63421716129,39.1895102150008,-90.6837786551853
17015,952.879201972603,42.0790365818622,-89.8878995178364
17017,937.116084421053,39.9920098644156,-90.245013704924
17019,969.027163191489,40.1740826916201,-88.191525785031
17021,985.826987636364,39.5583206893826,-89.2649244194357
17023,982.412912677966,39.3354009408461,-87.8158306855764
17025,944.1715,38.75166890686,-88.5095191275068
17027,976.273089387755,38.6102160060112,-89.4418338279826
17029,979.18661775,39.5239785102217,-88.2153750675935
17031,987.304201333333,42.093335002856,-88.2515716470536
17033,977.020243111111,39.0062279907273,-87.7750789068873
17035,958.91122384,39.2787435918422,-88.258027963206
17037,1038.37033405825,41.8730646233578,-88.8190740365237
17039,989.114467888889,40.1939857898145,-88.9308111391734
17041,990.420855487179,39.8140223344398,-88.1928827411144
17043,990.118423428571,41.7837041793023,-88.1886380295117
17045,999.645680682927,39.7163382785606,-87.7839075762185
17047,969.239749395349,38.3889539382847,-88.0824877392371
17049,975.571842036364,39.0638829257606,-88.5944198331303
17051,895.245991238095,39.0123010707419,-89.0307432936661
17053,982.978350029851,40.5955716481742,-88.233805476491
17055,1017.85220741176,37.9977430544991,-88.8940523337043
17057,958.730321117647,40.4913615976035,-90.2438430607269
17059,1000.3762282,37.7888831265536,-88.2213477190033
17061,958.68394512,39.3809805072591,-90.3593595231649
17063,994.4022903,41.2280870071091,-88.4118647681143
17065,996.372698482759,38.1075238478168,-88.5536799335343
17067,960.472862790698,40.3795296339353,-91.1710805728287
17069,1005.93870342857,37.5558403601779,-88.339604190254
17071,952.880028408163,40.7901921077723,-90.9093138286412
17073,964.15815770297,41.3682588812604,-90.1370622799249
17075,994.01727236036,40.7101918610694,-87.8169088706508
17077,986.575835542857,37.8342725673722,-89.3545687667193
17079,991.147778692308,39.0173389057584,-88.1441632480744
17081,985.846957939394,38.3228092572445,-88.9314415838277
17083,977.486687333333,39.0793091796813,-90.299368215211
17085,962.422937169231,42.3696575535983,-90.2059148227988
17087,1040.56179527273,37.411945663543,-88.8857779828239
17089,985.05120231579,41.9613272733444,-88.4997063585043
17091,998.672313978495,41.1158784472032,-87.8831412020383
17093,978.096569875,41.5760195418775,-88.4852073940003
17095,965.191543746835,40.9382042382699,-90.2311750307047
17097,956.8775195,42.3659268136206,-88.0372089051824
17099,982.101770789916,41.3438596908896,-88.8830198208391
17101,993.234847534884,38.7302438222997,-87.7245173017397
17103,995.750169939394,41.715540423287,-89.2789109968229
17105,982.88010992126,40.8894779112715,-88.5794752262144
17107,971.536892737864,40.1223506164736,-89.3486529276917
17109,962.80763628169,40.4839852591054,-90.6860303418627
17111,972.23896025,42.3148937551464,-88.459513672069
17113,971.445134819048,40.5112577359518,-88.8058123975872
