fips,r2
01001,0.4470483941656236
01003,0.096492353417031
01005,0.3558499890594863
01007,0.32013619054384423
01009,0.20698345060933376
01011,0.26117744216478733
01013,0.3272121666754485
01015,0.24338715964213153
01017,0.23185387367679355
01019,0.18590266913493914
01021,0.30743879654071127
01023,0.13312224155454466
01025,0.21756811437883172
01027,0.30812067834136136
01029,0.22402629198893542
01031,0.2823238958083112
01033,0.08034314274336574
01035,0.1760374200366034
01037,0.329803982502231
01039,0.09044255375746246
01041,0.27856678669764434
01043,0.28652981190637894
01045,0.44701626406818795
01047,0.4704469126666443
01049,0.12812564573174645
01051,0.38706640217747856
01053,0.23757713127251578
01055,0.22370872356351434
01057,0.16634962014857302
01059,0.1859661917130434
01061,0.3423884520751328
01063,0.350047064772551
01065,0.39059297021912354
01067,0.4600299691138374
01069,0.5080214267543806
01071,0.03573630983132714
01073,0.26864350519754876
01075,0.2053479176048918
01077,0.15515854001162022
01079,0.2408745778781325
01081,0.3274307665044208
01083,0.18760853249983955
01085,0.3427476547671199
01087,0.30224901446103547
01089,0.06762624157749109
01091,0.2700030334543888
01093,0.15394209441201845
01095,0.14529229714452918
01097,0.09214788665772111
01099,0.17715793594791918
01101,0.3146321875336954
01103,0.18591015056088245
01105,0.44097571220274945
01107,0.25320855596184744
01109,0.3099788491708799
01111,0.2984285605252841
01113,0.3516884707899024
01115,0.2644524352486012
01117,0.27895188705559837
01119,0.26785195293794284
01121,0.2698873297512995
01123,0.3084966039504812
01125,0.3417108543062717
01127,0.3005491922203376
01129,0.23386783301196812
01131,0.335328151145568
01133,0.19150829824376137
04001,0.1692694888041999
04003,0.11639317893569878
04005,0.17768166332885516
04009,0.06883738464675893
04011,0.042236808111088875
04012,0.005612718017921292
04013,0.28311633036217687
04015,0.1475190733929166
04017,0.10179622992652393
04019,0.06964923810718149
04021,0.20881047863901658
04023,0.08742192046574382
04027,0.21526637244979918
05001,0.30480886061078727
05003,0.006931145459632138
05005,0.2896845432516988
05007,0.3071216685338203
05009,-0.01637505800730965
05011,0.041381356171655614
05013,0.11139159351577965
05015,0.17490676648982006
05017,0.18590984294768842
05019,0.11433105837494306
05021,0.10717639586521432
05023,-0.02130971895047118
05025,0.041084662597088206
05027,0.0399004730944309
05029,0.11980908554119185
05031,0.09623419634292163
05033,-0.029635041292359388
05035,0.16978912670422452
05037,0.194492004302805
05041,0.1213539704458444
05043,0.026514250220668112
05045,0.18129850405896164
05047,0.09577241223823929
05049,0.2212017799907442
05051,0.0739437761323325
05053,0.2082802964690481
05055,0.11767404232342782
05057,0.055868320299807595
05059,0.11922244103559676
05061,0.1691675248105774
05063,0.2686903112758138
05065,0.22502352294092376
05067,0.0324262955821093
05069,0.042421926899219864
05071,0.04831815114745319
05073,0.12063790714116895
05075,-0.0018745756740441433
05077,0.050962101383528635
05079,0.012807820264051584
05081,-0.006131735933507576
05083,0.024940987905135215
05085,0.025918048412331585
05087,0.008176401976506265
05089,0.07593463412266621
05091,0.10666414631794663
05093,0.0890290448596226
05095,0.16852210997083683
05097,0.15139916417212151
05099,0.3092068288826133
05101,0.34484806705533877
05103,0.18661790805451428
05105,0.001680843823166689
05107,0.11113956192466246
05109,0.27760586994638015
05111,0.20492279881318398
05113,-0.008190696920624463
05115,-0.004313390485742641
05117,0.18993719175331236
05119,0.2842832216990123
05121,0.2206346878448434
05123,-0.005285916005514091
05125,-0.029393175762991497
05127,0.22827308055554152
05129,0.24447865052981177
05131,0.27760895009175
05133,0.19171843249902598
05135,0.12506227889187882
05137,0.1678800298840566
05139,0.1722177330685819
05141,0.21082179419843794
05143,0.4179635455655434
05145,0.3686531982269132
05147,0.2816280779614819
05149,0.3867886529510922
06001,0.15768357752514894
06007,0.22742907586457872
06011,0.25606395502760215
06013,0.30375630088128325
06017,0.2826117054085776
06019,0.460233558644095
06021,0.34348278207422656
06023,0.26734444626812126
06025,0.5575165334722918
06027,0.2400684935105628
06029,0.27941134585202554
06031,0.4089712855613572
06033,0.08245505465900282
06035,0.25542395927156913
06037,0.2390478021065433
06039,0.26931684147243373
06041,0.5155475707494614
06043,0.3999523416934242
06045,0.4319805719400637
06047,0.31857751877464846
06049,0.43292250535327614
06051,0.350404443487609
06053,0.3887492555766404
06055,0.26365466675757787
06057,0.34838031692438265
06059,0.5141466379668702
06061,0.26859292376485266
06063,0.17560941922337558
06065,0.46004134759082027
06067,0.26882607771979083
06069,0.46525110831360283
06071,0.272364087232418
06073,0.47843982343400016
06077,0.25687138640643004
06079,0.41942646477015844
06081,0.3111003805230833
06083,0.138591568555947
06085,0.30184685569193315
06087,0.35573411240157304
06089,0.38889696267202434
06091,0.1521072154900872
06093,0.27984830741549127
06095,0.2968839334660427
06097,0.4168412831482121
06099,0.3636265563674649
06101,0.1558845840285561
06103,0.3025380799499615
06105,0.29585011031687314
06107,0.2757224425402012
06109,0.18136609940696635
06111,0.36989438995584956
06113,0.41936595040862845
06115,0.3017008256870949
08001,0.3765980718580043
08003,0.2563025713330357
08005,0.5341060355023299
08007,0.4448114743927515
08009,0.3782736047474009
08011,0.1630869737303079
08013,0.32443937387587485
08014,0.42174481234933425
08015,0.38905032419773355
08017,0.34661700207786894
08019,0.37607403385096383
08021,0.4343973395977835
08023,0.49615191041090156
08025,0.32354191275872723
08027,0.30897600574763695
08029,0.4425427601311027
08031,0.24746534134076914
08033,0.23889407200224955
08035,0.5325596359303228
08037,0.3444091900714822
08039,0.17329550861778298
08041,0.34965497706591386
08043,0.3375801349754899
08045,0.44825879348950626
08047,0.31244529710029134
08049,0.24692192844396166
08051,0.43283080290442966
08053,0.507658373646482
08055,0.5579936454614319
08057,0.5751234919705545
08059,0.2720276372150141
08061,0.3556796012527902
08063,0.3580654444372151
08065,0.21516378397569103
08067,0.31735984501262415
08069,0.39948681105158024
08071,0.46114153734510144
08073,0.36626838479779456
08075,0.368424206696071
08077,0.29966395520716105
08081,0.3510265464026605
08083,0.20046795042015153
08085,0.19295075112204185
08087,0.36558632020699156
08089,0.3723158429670066
08091,0.3882777000466643
08093,0.33362308371709015
08095,0.33662361650892725
08097,0.4083473773168518
08099,0.43860518369629486
08101,0.1761248762009031
08103,0.2301843331856226
08105,0.19001495261942292
