fips,r2
17179,0.2542192805703205
17181,0.179876090408282
17183,0.19590653495574484
17185,0.2087215157305553
17187,0.22628508838273176
17189,0.398721933984611
17191,0.3220917477180555
17193,0.21473295266385017
17195,0.3461395484218299
17197,0.13417027041431728
17199,0.24506032398135047
17201,0.42485707113613835
17203,0.19556113712303058
18001,0.025806438716279745
18003,0.06444726023239211
18005,0.0774552814123397
18007,0.3127076941000464
18009,0.10111899023780557
18011,0.1518780603527562
18013,0.1339369489971458
18015,0.39939120642534287
18017,0.5545762872392583
18019,-0.009429005831942394
18021,0.13113684112121426
18023,0.15474038581068628
18025,0.023585638413648358
18027,0.226964388184695
18029,-0.017146233071367645
18031,0.08247953509561157
18033,0.07484318170012194
18035,0.09316817586510584
18037,0.20993754218523586
18039,0.013355476512389663
18041,0.09463443072859368
18043,-0.03010243471728935
18045,0.16444901446011795
18047,0.021338113602970554
18049,0.5347401166815473
18051,0.2138486646097174
18053,0.15562253131699877
18055,0.2176559936771063
18057,0.2535015594475786
18059,0.21815136494437715
18061,-0.027036384529815827
18063,0.19482558941593886
18065,0.2795445077260744
18067,0.14546729363400046
18069,0.205908897692326
18071,0.15704637165765023
18073,0.4396415496218491
18075,0.08635921260519175
18077,0.009693979635215455
18079,0.034721576559350154
18081,0.1607496365955512
18083,0.17488229026815727
18085,0.3114554387047931
18087,-0.009574189509534037
18089,0.1695484119087246
18091,0.12895199649813816
18093,0.09744296889282189
18095,0.1733460381759514
18097,0.22539307227092864
18099,0.33064944017610387
18101,0.1936432497080568
18103,0.3562070248369287
18105,0.17563343496954464
18107,0.1475252403974805
18109,0.24328237855416945
18111,0.4021920067556042
18113,0.013593135331401496
18115,-0.012163700349342221
18117,0.08497729855825864
18119,0.24740595340130767
18121,0.15507032369658313
18123,0.15817023551178344
18125,0.20109669430418364
18127,0.1678340565169253
18129,0.20568644640656553
18131,0.5864036563433852
18133,0.182444193031028
18135,0.18639419949821434
18137,0.017605228413349883
18139,0.13167387373908124
18141,0.015252912337851865
18143,0.03323805713868988
18145,0.15449976251416397
18147,0.21586340705429485
18149,0.5026315102568351
18151,0.0803040406356389
18153,0.2191199873133578
18155,0.016697889551331557
18157,0.2677929136486932
18159,0.08917056537221246
18161,0.008287642377420634
18163,0.3307190773414743
18165,0.25606740142256035
18167,0.20836954428270027
18169,0.28852577485076547
18171,0.2090484541715354
18173,0.20423775950081846
18175,0.02849220354466253
18177,0.2543316258470534
18179,0.07945411611894793
18181,0.5581437561633626
18183,0.16686222559566422
19001,0.3438004407375813
19003,0.34050291849917325
19005,0.011110389239648022
19007,0.3801471662998579
19009,0.39576039523900786
19011,0.17127018402879746
19013,0.275070926490237
19015,0.3617115108344571
19017,0.29553984169719283
19019,0.20298715999209094
19021,0.3238244757593981
19023,0.3230495825201132
19025,0.43219409599724545
19027,0.4075756976114244
19029,0.4885828678136901
19031,0.09841871764434507
19033,0.24703649110394343
19035,0.42462033358577345
19037,0.18013290794612657
19039,0.30765850854698384
19041,0.2652769308487192
19043,0.0576132636786012
19045,0.181326885862375
19047,0.5654382796747355
19049,0.41370561216215473
19051,0.3139944790797572
19053,0.3228564067234053
19055,0.19489106232852205
19057,0.3124147498091998
19059,0.1813953656952325
19061,0.1849915327013426
19063,0.18479891609357169
19065,0.05711750518680658
19067,0.25334913787603
19069,0.20684557845848162
19071,0.3916767928961007
19073,0.36235725005385755
19075,0.2171492218557155
19077,0.3209740187158415
19079,0.22692820188998286
19081,0.18848802212985127
19083,0.23439130114078355
19085,0.5604221541937371
19087,0.36597569384181594
19089,0.1521197815120754
19091,0.27911123525435455
19093,0.5283519149264198
19095,0.12924605852746307
19097,0.10132417928859183
19099,0.1797517862865854
19101,0.3540880274344993
19103,0.16378697813485943
19105,0.12026014657326634
19107,0.17513659038317286
19109,0.17779956710221467
19111,0.43303132662684796
19113,0.18815981729838838
19115,0.28931595077390326
19117,0.32935014877129154
19119,0.44232556959296243
19121,0.32604091110692046
19123,0.17641576433666395
19125,0.22878155790917432
19127,0.20209837909720085
19129,0.37027121101490124
19131,0.22028645747990616
19133,0.5946497615961275
19135,0.31372039195788703
19137,0.3879274036453838
19139,0.22401318440217888
19141,0.3070004127012109
19143,0.2751811540386775
19145,0.31085258605154287
19147,0.25305054617691736
19149,0.4664777932788202
19151,0.3354756693239931
19153,0.2978213540742688
19155,0.4498870153343679
19157,0.19311212751676732
19159,0.30448194707910814
19161,0.5194358859935588
19163,0.21486123638416366
19165,0.5263795958577224
19167,0.46286833699066454
19169,0.27167563158333663
19171,0.16785669096608757
19173,0.34176049211973847
19175,0.29060083700046857
19177,0.4019658608348958
19179,0.35117037044185895
19181,0.3083846524819168
19183,0.22395059222273372
19185,0.35899156643241714
19187,0.32739796878056215
19189,0.1676489148707454
19191,-0.026930048894066694
19193,0.532671565278367
19195,0.23640115075335066
19197,0.181550850490665
20001,0.5655479956264908
20003,0.5018029647032279
20005,0.5945122175745785
20007,0.6675437181534194
20009,0.8160515356093473
20011,0.48777172612629405
20013,0.5526285759557725
20015,0.5210847871330073
20017,0.5912727184568493
20019,0.5996646664880347
20021,0.13575349205283427
20023,0.7213435056343644
20025,0.6882456162876345
20027,0.7596020011163923
20029,0.7127811457747185
20031,0.5460113593411526
20033,0.6357019529736785
20035,0.6256727118725918
20037,0.29245358050704295
20039,0.7812053867406891
20041,0.7308899990956292
20043,0.4604579489453957
20045,0.6181629343716912
20047,0.7668685435414819
20049,0.5734555853567058
20051,0.8356148556024676
20053,0.7624552553101287
20055,0.7860810730515827
20057,0.7523003263252195
20059,0.5632998574095575
20061,0.6651721790065772
20063,0.7812705279982325
20065,0.7848918061035774
20067,0.732236554631147
20069,0.7335200779278889
20071,0.7082194043542231
20073,0.5971158245299706
20075,0.7251950352519769
20077,0.7100516113925344
20079,0.7310116391325809
20081,0.7012559723238381
20083,0.8343225021586256
20085,0.5746009403927412
20087,0.6184985168377044
20089,0.6903011867960425
20091,0.6291392305743112
20093,0.721366341785759
20095,0.7285711528059374
20097,0.6917937035718857
20099,0.29908672720049345
20101,0.8203476233937095
20103,0.6263278020986129
20105,0.764122197003604
20107,0.5336663454066692
20109,0.7223505455726638
20111,0.5672437130582417
20113,0.7429355171377816
20115,0.6879122211364697
20117,0.6988869036826364
20119,0.6603004778039359
20121,0.5453507091469156
20123,0.7323049003199316
20125,0.512950447833343
20127,0.5203485147293052
20129,0.6307806407632943
20131,0.6072804501162802
20133,0.47078305990135383
20135,0.8427051885270728
20137,0.7331721719988094
20139,0.5269509113474125
20141,0.7150382746574074
20143,0.7337425464750265
20145,0.8292474184948114
20147,0.6792973425200683
20149,0.6533683318210153
20151,0.7056397449205931
20153,0.7373739530209313
20155,0.7352409300106301
20157,0.6646892303682477
20159,0.7309426453975558
20161,0.6711287996791984
20163,0.7815951574056358
20165,0.8250546861501771
20167,0.7820565899203014
20169,0.7669896225105567
20171,0.7596568051824022
20173,0.7182924596150194
20175,0.6317490809848084
20177,0.5591708941213808
20179,0.7860364865396583
20181,0.6285520096140318
20183,0.7369423545179121
20185,0.7662173958386715
20187,0.6952628499111555
20189,0.6030986912058082
20191,0.6702166168838862
20193,0.7093865343199576
20195,0.8294666195533305
20197,0.5071261817739949
20199,0.6063580379579194
20201,0.731812812049452
20203,0.7565529036329992
20205,0.5695343510380142
20207,0.5475838791010474
20209,0.6008695707719115
21001,-0.007714406421919007
21003,0.059419321119721924
21005,0.09479516048934844
21007,0.17356201938243787
21009,0.0012814118456194734
21011,0.01982412500788533
21013,-0.012438175770254523
21015,0.07236684158064821
21017,0.11695289397513597
21021,0.01809788357378639
21023,0.020180219219132156
21027,0.11550406680724934
21029,0.013079127530503443
21031,0.05555260528763295
21033,0.1703538624402814
21035,0.20605754457724024
21037,0.1142582693490447
21039,0.18181083961776612
21041,0.07414764020257725
21045,0.016047016835730732
21047,0.09337631016725179
21049,0.12438907522796327
21051,0.12492176929255672
21053,0.07940582355867454
21055,0.20304998919420414
21057,0.06281623222062394
21059,0.17943499309298516
21061,0.04488898264051844
21063,0.08928671889108009
21065,0.08606361018050901
21067,0.11165922141647655
21069,0.05181862474696175
21073,0.09974772219174699
21075,0.1965905992655288
21077,0.08937583485813572
21079,0.061478027663322
21081,0.1378696717327158
21083,0.2336843745191708
21085,0.058638847939053274
21087,-0.02943199579575495
21089,0.07802260875296185
21091,0.18189100200537
21093,0.030905877511734015
21097,0.11843491191992772
21099,-0.016334469898342308
21101,0.25577891400429265
21103,-0.005591004634157848
21105,0.19498437848009875
21107,0.17314713311249008
21109,0.0507040712138116
21111,0.014422205463953786
21113,0.09734518295181793
21117,0.12259784915364158
21121,0.02296601496099826
21123,-0.011024264407763606
21125,0.057671197902518956
21135,0.07584807696735107
21137,-0.028650667088689463
21139,0.19110718452922726
21141,0.06779872055578195
21143,0.1666960693846229
21145,0.1709157179238081
21149,0.23414164784523295
21151,0.12037065957015558
21155,-0.003570354309398116
21157,0.18755762023099898
21161,0.06500320709214391
21163,0.011052041430849813
21165,0.0713395206575822
21167,0.06642340159260496
21169,0.00903312889363117
21171,-0.004477188331774018
21173,0.08291462187990584
21175,0.13374669423678365
21177,0.13375132943716816
21179,0.0034299473955821114
21181,0.08949678112256187
21183,0.0640032135281754
21185,0.009104743566823892
21187,0.12664773349160163
21191,0.152523238049322
21197,0.08776443509778786
21199,0.04663375989790297
21201,0.009014424447229774
21203,0.01580678628059551
21205,0.09218041666462917
21207,0.010302376877129538
21209,0.137905055345786
21211,0.001219591462892189
21213,0.05247271312990154
21215,0.01467702647410396
21217,-0.018759979660621262
21219,0.11877292881435075
21221,0.07812631462825925
21223,0.024182789258843207
21225,0.13412165495303852
21227,0.07301130090386454
21229,0.015821708865068507
21231,0.08393394103356555
21233,0.243861844040548
21235,0.06565989365272407
21237,0.1797696905890509
21239,0.07826326477496559
22001,0.36601582738046645
22003,0.4510342166129525
22005,0.25006656278816486
22007,0.17933139028344147
22009,0.5218091055188565
22011,0.5339723118604112
22013,0.5851512367305868
22015,0.5611550892831048
22017,0.5772587330105348
22019,0.4632659487820625
22021,0.4191618050945808
22023,0.3772368885797497
22025,0.4887417308010824
22027,0.5892626993765391
22029,0.22418039324235606
22031,0.6678769929610172
22033,0.19568361465148876
22035,0.1979344736945854
22037,0.19936820332124316
22039,0.41329568246563086
22041,0.31364184543103635
22043,0.4693818785163445
22045,0.19695991537825297
22047,0.26172625175019093
22049,0.45835100286172425
22051,-0.029983224249738205
22053,0.44822913148552856
22055,0.28806270179947036
22057,-0.0298379583521029
22059,0.49127475144195176
22061,0.5423970797602542
22063,0.22513377399828227
22065,-0.01379303533045162
22067,0.2789276472465907
22069,0.5128980351013982
22071,-0.007766739682226964
22073,0.44572023222045887
22075,-0.025924172421386338
22077,0.17079130627400352
22079,0.5279607548820504
22081,0.6466764552062558
22083,0.2273189278843546
22085,0.5090594033031881
22089,-0.019737205104793487
22091,0.15063527021491951
22093,0.21770473396965084
22095,0.04687798821968714
22097,0.3134321648827152
22099,0.29433066951309117
22101,0.40340761385736434
22103,0.13127376026256243
22105,0.21569511599056157
22107,0.009666868965812703
22109,0.2263825685735782
22111,0.46449238555618166
22113,0.49446537079585506
22115,0.4719956095624257
22117,0.19917019314903683
22119,0.5935682163300968
22121,0.1273028118651962
22123,0.2695678084029536
22125,0.3035474229455588
22127,0.5093309974174269
23003,0.1559030071767077
23005,0.1240423006795286
23007,-0.0041927499746428065
23017,-0.011696589571912108
23019,0.13778399511141792
23021,0.15959094098267101
23023,0.0029624409773465477
23029,0.0397590690139662
24001,0.14369401970732576
24003,0.18068672430668675
24005,0.24743241830009088
24009,0.19796823952778275
24011,0.2614095186127946
24013,0.21272059042126434
24015,0.1553060903627438
24017,0.3455835783168224
24019,0.28143331907874236
24021,0.17787307289903054
24023,-0.027958576517208344
24025,0.22070458747260657
24027,0.1843038417897107
24029,0.21467855387289414
24031,0.22227400504393158
24033,0.22830739801517674
24035,0.23693770052785035
24037,0.26809158348901396
24039,0.25027302081441216
24041,0.26268445009012853
24043,0.3235741863469823
24045,0.5582262393321193
24047,0.5893897112240354
25003,-0.024919230425050065
26001,0.08449290419675759
26005,-0.0032145072110514317
26007,0.15351769499139978
26009,0.0012640586994703273
26011,0.1081947981388155
26013,0.20146100217286822
26015,0.048276383749650376
26017,0.08503419016905556
26019,0.031434061871594254
26021,0.006116348840720098
26023,0.054620470658740206
26025,0.10675259795884551
26027,0.006792608564481384
26029,-0.007978033914493698
26031,0.03418443962207918
26033,-0.027682402428172104
26035,0.08931294178034588
26037,0.11027641128824228
26039,0.026174853966824285
26041,0.15322641865306974
26043,0.43350913974748184
26045,0.07774007991728704
26047,-0.028884603950331433
26049,0.07862817322793325
26051,0.10825987995844943
26053,-0.02223296867841751
26055,-0.011073961448565539
26057,0.18257148704311388
26059,0.10371656516987893
26061,0.24926286230885397
26063,0.23128203419062576
