fips,variety,tot_ha,prod_Mt,yield_Mg_per_ha,initSOC_MgC_per_ha,SOC_MgC_per_ha,dSOC_MgC_per_ha,dN2ON_kgN_per_ha,iN2ON_kgN_per_ha,kgCH4_ox_per_ha,ghg_MgCO2e_per_ha,volit_kgN_per_ha,leached_kgN_per_ha,annual_precip_cm,leach_volit_frac,yield_Mg_per_ha_std,yield_Mg_per_ha_cov,SOCgain_MgC_per_ha
01035,base,16605.841990999998,0.37374250365227113,22.506687938788723,15.887249531327308,32.220019190841874,-0.16877885607327553,1.3627099170716412,0.4536102421855658,1.7526501509167633,1.3255542795723652,12.133487734787755,41.908829957184835,140.69801544864544,0.7205642358929681,2.2827875206088772,0.10142707477961031,16.332769659514568
01037,base,5200.874981000002,0.11180135886453116,21.49664417486815,25.163932771659344,37.517390550714865,-0.1445556427195958,1.2769656904779214,0.4166063737113251,1.9256838131843892,1.180848716048815,11.60017698521096,37.24956414398032,125.02830062146774,0.6513298817225505,3.0546303240323827,0.14209800837674788,12.353457779055521
01039,base,28873.957373999994,0.6489293833559007,22.4745563952463,15.106253348547346,31.764994707659472,-0.18693060460952057,1.1845565496287433,0.4710832155299679,1.8332768312556702,1.3229075637124736,12.169988226602419,44.38651037451472,138.0459474934724,0.7540866480148951,3.548817249064622,0.15790377290006263,16.658741359112128
01041,base,24592.34101600001,0.5517153162007357,22.434436633819644,15.97086462421022,32.7313941322773,-0.1624246367055373,1.2407734946192552,0.4365213896474921,1.9579620049123414,1.2386410590894426,12.12893356632486,40.002814808937984,131.72799089834047,0.6950899783368376,3.087726305680921,0.13763333379302295,16.76052950806708
01043,base,31446.493079000014,0.6323336386575775,20.108240275601695,24.337475564507116,44.12254972564021,-0.08040648927928484,1.0809022236612478,0.4134115446787858,1.869005525166764,0.8644296092337614,10.903081859872954,38.19276156140417,127.76495369134336,0.6546112456170288,3.0422807538113923,0.15129522584344388,19.785074161133096
01045,base,27211.395652000003,0.6160564152582317,22.639647856979796,15.264772841032439,32.31009930819176,-0.17935940314005974,1.171899721515313,0.44665817348546716,1.6805294125904175,1.2840043773099368,12.287481685514136,40.86024527470758,124.241798669575,0.7086363594696226,3.5879586972524273,0.1584812060646191,17.04532646715932
01047,base,58681.53268800001,1.2639208000247855,21.53864669392401,24.08745355524707,45.071277427454746,-0.08650343552951795,1.8948363083079227,0.3602563904009856,1.8655874823099867,1.2036101922624745,11.622002304247584,30.73138527798645,126.98818266246963,0.5647118344297871,2.4941290622174144,0.11579785386056779,20.983823872207676
01049,base,29072.41822699996,0.6008366744474928,20.666897048470744,25.52645494500347,45.359600521624884,-0.07320649090252578,1.1651373907512832,0.3881429488729677,1.7896793519842962,0.8648198756766821,11.1597206026778,34.67840248541207,125.16882707920777,0.611174974507865,2.3690106790281664,0.11462827116581889,19.833145576621416
01051,base,23496.590893000004,0.48749626918767464,20.74753190399666,16.88189057411144,35.09091691236614,-0.13839867128653913,1.1397394545713095,0.4209360694502043,1.8961218630974794,1.103786348453682,11.277077785120573,38.73574049318402,123.4073465998766,0.6668375770440613,3.3232918166532897,0.16017769400384024,18.2090263382547
01053,base,10020.796436999988,0.230699715816251,23.02209382923235,15.775021210027314,33.34994742132991,-0.15098703336949865,1.1989770189006794,0.45466870817914645,1.8385313200074462,1.1902309055219698,12.421381974733247,42.247854165256776,144.09101262839764,0.7289231485332006,2.57381935313783,0.11179779616177733,17.574926211302596
01055,base,18743.943345,0.4101877557380593,21.883749229720017,27.55235442489015,48.36410000734489,-0.06137964896884238,1.237844125161394,0.3714977648184694,1.9517612588440065,0.8402882065812954,11.778974003135028,31.237604210456947,122.4669777976384,0.5735543761812264,2.675304728235438,0.12225074872463551,20.811745582454737
01057,base,10740.473556999996,0.23468522982335013,21.850547704239382,20.138812415564086,42.21273059625622,-0.0733816766490152,1.0942191103809067,0.41480478298781914,2.000158386522733,0.8411424725624771,11.779025798065264,37.661745332261994,133.53385258747454,0.6592102817376968,2.5044241778618015,0.11461608247814768,22.073918180692136
01059,base,21200.511812999972,0.4548091117479194,21.452742073379284,24.027673752929683,45.42677407503459,-0.07439389443655553,1.3548629309625488,0.4138455446151612,1.7116315420259958,0.9610480199206305,11.540036221980786,37.48444124912355,128.76216439030782,0.6536596996147246,2.2442561338060982,0.10461395219919213,21.399100322104903
01061,base,30001.574896999995,0.6281751808856891,20.938073519217262,15.548402853677207,33.180409005655555,-0.17312634087194406,1.1546009078192856,0.46451474653070274,1.973922107256288,1.2531832999659829,11.394207548582955,44.521837630853405,129.46523573601687,0.7455472690591513,4.165670769163432,0.19895196018583658,17.63200615197835
01063,base,10634.299019000007,0.24213387133023057,22.7691426484827,27.29470379394374,49.52961716707435,-0.07630205435591908,1.8459433863954229,0.37232786154349223,1.870930197463893,1.1507517751689513,12.241238993564167,31.429612026541697,130.24381952129863,0.5822780136014116,2.843782772268607,0.12489634836813288,22.23491337313061
01065,base,26271.804970999976,0.5919726885070498,22.53262344024311,27.52548016452624,50.81700035947557,-0.04406546862776775,1.6934132762296301,0.36085416788281327,1.971277320982007,0.9615434304849627,12.115180184211574,30.148824185049705,129.8631289741444,0.5635200582568171,2.5306406581154053,0.11231007631342645,23.29152019494933
01067,base,29335.578847000004,0.6478155469816572,22.082930436121465,14.853482060133855,31.11630540219418,-0.17835724767862365,1.2271938258686101,0.43918214429661195,1.8791175403319151,1.2946806957400703,11.996952023234234,40.30423575634056,119.82187856027127,0.6973491703943308,3.640169072112241,0.16484085219767516,16.262823342060322
01069,base,30520.422263000015,0.6509764057309164,21.329207050981637,13.977884380109412,29.90183483985489,-0.1828637931020106,1.1701107752417252,0.4583173790946319,1.860629920083908,1.2959112686694898,11.617240489902779,43.353569161185504,125.71557673100584,0.7329441286811773,3.9357892176963336,0.18452581046678884,15.923950459745477
01071,base,14276.35712599999,0.3155153718289111,22.100551915607152,42.51517828292123,51.79512077736269,-0.09716922854687725,1.4760015809314797,0.4073849179011217,1.7614122630698827,1.0908497458409248,11.824937144575385,35.892482770419456,127.6080597550371,0.6362322655332645,1.801181207549257,0.08149937677697922,9.279942494441464
01073,base,7006.958061000005,0.15777984950588955,22.517595814377117,29.52971102749891,52.66782826508737,-0.021469955946679425,1.1153377577572297,0.4040748187972991,1.9373210578459574,0.6570196250368338,12.117781948241145,34.44846779558289,125.96064187416778,0.6208833299176537,2.774302204083152,0.12320596865460236,23.138117237588464
01075,base,9971.206609000003,0.22771034782535088,22.836789643875175,20.61998356363627,43.507573142828136,-0.08100516808973385,1.0878438412810458,0.4044097179969285,2.0600502841664765,0.8604161953162338,12.30085899740189,35.92461549246696,132.3142283143394,0.6430063265315846,2.886154605901896,0.126381801072287,22.887589579191864
01077,base,29517.703413999992,0.6824147340717127,23.118828877047708,51.81039154127193,63.34426514287364,-0.03260489197898115,1.4706796231728299,0.37032378498105195,2.022203358700897,0.8293342030993776,12.349324244564851,30.375701193084808,126.36144129572351,0.5696670058353287,1.9368870255294948,0.08377963416012087,11.533873601601705
01079,base,26033.09625900001,0.5884509334835836,22.60395488992778,34.192656105694816,55.86525396718818,-0.025171210849139147,1.6543556944998183,0.3650011269279245,1.9282963693222952,0.8789824331858335,12.089494370184392,30.61994917717424,127.3747172085342,0.569459247298115,2.299657777099185,0.1017369654247497,21.672597861493365
01081,base,25226.103053000024,0.5403598415002554,21.420662571819364,22.01998410605316,33.319667001066605,-0.17094824717597187,1.2653545866223233,0.4327903808639856,1.8543606264368826,1.2814536956436098,11.630621169034375,39.678020999121195,117.44040592646647,0.684115228908741,3.2479256725474785,0.1516258267762637,11.299682895013447
01083,base,28791.375278000014,0.6732339103415256,23.38317999195946,59.24321919454604,65.80868848398971,-0.047532668844240435,1.5574012717955166,0.3688090360920512,1.9995082734214735,0.9201412382966855,12.473979099907332,30.45498311828452,127.32071502267466,0.5723861629092247,2.380717041640195,0.10181322824606527,6.565469289443669
01085,base,44094.267639999984,1.0532450058633398,23.886211569775373,28.139655764690236,50.10243776833593,-0.059273237712124185,1.9448567438707693,0.38793047538540304,1.9783682203526172,1.1330269124876475,12.757444883895076,32.679355876413574,127.37677433370149,0.6058240101374486,2.110313158934225,0.08834859193847752,21.962782003645696
01087,base,31579.752201000003,0.6823228358206346,21.606339133941287,18.312805747248298,37.280388697297234,-0.12433299205163463,1.4765797287781266,0.3901911804486017,1.7821297244712642,1.1828814688003928,11.717976223455478,34.2848581296384,119.32491008142648,0.6133711247079182,2.9292276266063313,0.1355726024870554,18.967582950048936
01089,base,36524.17637999998,0.8367091220477302,22.90836385583489,39.838500327309696,61.8318504137072,0.016235048582924155,1.5476227385549046,0.3612154464343395,1.9213325542417485,0.6814487773120714,12.217945108968294,29.51871505929358,124.71135465306546,0.5564888022434918,2.025921150128935,0.08843587271785547,21.993350086397506
01091,base,33485.48057100001,0.7569908092094594,22.60653860422862,26.134605450936423,47.59931609364079,-0.07969336082059919,2.0173736364922115,0.3532998523699943,1.7331277558501827,1.230487859488852,12.141839456898776,29.03531156647481,129.72721571416423,0.5490286803116478,2.350857820053796,0.10399017121595347,21.464710642704365
01093,base,17202.70407099999,0.3677724650496884,21.37875903298671,20.090385306122688,42.06046111579921,-0.07083490315443454,1.0982621285526333,0.4040375030363519,2.0006241158639204,0.828998304229122,11.544472700741354,36.820186625929665,131.6447311088831,0.6448621243556137,2.6053355724755254,0.121865612894349,21.97007580967652
01095,base,26069.268967000036,0.5542877923991515,21.26211491011893,24.255577762550477,43.12400226945517,-0.09472808974436703,1.161097471602762,0.3978203548384684,1.8646452464177852,0.943924346527145,11.481257897849114,35.430360357300025,124.57482506065753,0.6254882434019887,2.874893804737907,0.13521203402817214,18.86842450690469
01097,base,9471.618918999993,0.2175848742300712,22.972300310097733,14.355803391261974,30.797642961692027,-0.17343314672981147,1.1623091147383466,0.4764982991940843,1.7570447191374308,1.2685785561090992,12.417992571643438,45.251424135528566,142.893010904558,0.7689255560956267,2.813307070116096,0.12246518773217828,16.441839570430055
01099,base,17786.399582999995,0.40138130605648964,22.566754119261134,17.272837174971915,37.69364334149425,-0.11007778474910111,1.2278560168312007,0.434058999360123,1.502381534119517,1.0531921062554972,12.192148867447463,38.43702484894173,134.66519212208198,0.6750556495518558,2.0897082656586528,0.0926011891038884,20.420806166522336
01101,base,47768.737952999996,1.0740610159259059,22.484601058179155,30.421731821452543,52.45817729589669,-0.050817678281614424,2.285566952719295,0.33782999176992695,1.7501059820737992,1.2294300468042472,12.084365897019957,27.138195053269374,125.47643180367774,0.5229674793371911,2.453041941300692,0.10909875318460927,22.036445474444147
01103,base,33628.70154599995,0.7486336982760706,22.261748561776365,30.19763598941973,50.877856513817115,-0.04863071621741704,1.3724267025133134,0.37799214671270304,1.9089797129276909,0.8535097273767042,11.94254064391641,32.4131251195305,127.08112687201064,0.5914088768459589,2.5501166369580575,0.11455149760053585,20.680220524397384
01105,base,22421.858375000033,0.5015541999882301,22.368984390136657,28.302145184396096,49.938703100462824,-0.045998847608111605,2.0458164180761393,0.3414542680310225,1.8309891091585841,1.1111992268130737,12.019726204860337,27.549508567808942,127.98251985626672,0.5275897969689236,2.476828278430314,0.11072600504484427,21.636557916066728
01107,base,10976.9449,0.2460751782954857,22.417455907561827,22.869136211704248,44.894754912299845,-0.07320834616766016,1.5887062747326788,0.36654048415246704,1.8446076396562612,1.0306447613414513,12.067948349170997,31.194586157153754,129.74831332750085,0.5768337934176634,2.3416952564242646,0.10445856416893261,22.025618700595597
01109,base,33557.84487200001,0.7592756282558614,22.625875742377787,16.255718998110527,34.01520168614321,-0.1571598830990949,1.1899867845922227,0.4292007001226684,1.80951364445121,1.1993146165392516,12.251090750816926,38.66738248003276,126.63706347647941,0.678912976411329,3.0403357481480437,0.1343742793766678,17.75948268803268
01111,base,27510.763125999973,0.5761048697449314,20.941071939966065,25.74902997264431,37.9228546596913,-0.137607121999116,1.2400868386378947,0.4308468821535087,1.8416390474578856,1.1483168612616166,11.319909337138618,39.42241349177798,120.856448980795,0.6765643043855546,2.5554839863899037,0.12203214781535414,12.173824687046995
01113,base,25796.933684000036,0.5673319441240889,21.992224001256567,18.044155260273406,37.06060300987151,-0.14007242069329534,1.3814723512679896,0.38475375094054287,1.8639345940885854,1.1963999406768537,11.928312511940039,32.901746683855485,114.56525025055002,0.5977341226106071,3.0141178173672847,0.13705379761478728,19.0164477495981
01115,base,16164.438290999982,0.3708202459889271,22.9404968680781,28.95838881670715,49.071814925914374,-0.07460210480169786,1.2661908677001514,0.3931724229093409,2.013815355631004,0.9078246180258471,12.317536289503177,33.05951411647982,124.8013924511702,0.6050273387464399,2.8853320570930574,0.12577461044917568,20.113426109207225
01117,base,12594.677708000003,0.2952168541139493,23.439810129196953,31.14713295128923,52.691141780321395,-0.03923053528437805,1.3570521140423564,0.37354120472392544,2.1024841348499663,0.8053945664523182,12.551507670480149,30.496648914627993,127.35590755096702,0.5739754211347753,2.5792515726915894,0.1100372212264142,21.544008829032165
01119,base,23530.468622999975,0.4897908887888221,20.81517782905834,25.754708845319808,47.96304929544883,-0.0651157597543451,1.610431705633885,0.39038701707691753,1.7137469364616045,1.0236307434506093,11.240489171447173,34.4144249426147,132.4620475164585,0.6087321881874918,2.371818048787199,0.11394656669596649,22.208340450129025
01121,base,24426.752922999938,0.5502948052011088,22.528364983090214,27.52900919406082,49.92187749070603,-0.047538472591616435,1.3342272778396194,0.3713494883466223,1.9710697383484457,0.8290994558234772,12.09081579638492,30.696646199802352,124.97706816738565,0.5704994932824969,2.5922870420118387,0.11506769550109867,22.39286829664521
01123,base,10446.903129999997,0.22577977997077092,21.6121253505651,24.084184313562073,35.071184103499974,-0.15609014608359037,1.4543457851740513,0.42758396696255524,1.992914492988947,1.2996508326172111,11.672422381300636,38.43326010470429,121.43751106016809,0.6680757664800658,2.9292434119438178,0.13553703601238948,10.9869997899379
01125,base,20091.451066000023,0.4200905998792922,20.908922829879383,19.926853450790976,41.739926962709994,-0.06734396736140807,1.1771436242626827,0.40248624441384073,2.0958042746622363,0.8457382053195418,11.339038793815453,36.61736491491579,130.62679142575467,0.6394187161164164,3.1650256913933776,0.15137201075085874,21.81307351191902
01127,base,15884.614876999995,0.3109107599307149,19.573075100542447,20.72220252347346,42.733652360175554,-0.06283386086471686,1.1090688482552682,0.4188551855394934,1.7386210601905268,0.8176866588480667,10.62302759124422,38.71050995732832,129.77485218000226,0.6577805006476336,2.749082574177438,0.14045225699365196,22.011449836702095
01129,base,0.9087299999999993,1.931211078548572e-05,21.251758812282763,15.095139040705147,33.107405951080246,-0.172308069995331,1.1340655935426367,0.44982450309387517,1.909845680346355,1.2373133182981084,11.537206191372261,42.89893662332518,140.38487400000002,0.7258152375292993,3.6575283114917956,0.17210473466214354,18.012266910375097
01131,base,31339.69094500001,0.7000405237947349,22.337186573514085,24.324405791969173,46.395881538166684,-0.07757049071094774,1.828496591721204,0.35984058807108577,1.9172574717139497,1.1416393830282903,12.011983506377451,29.693127976484934,128.58002013672274,0.556068153104832,2.410834062127143,0.10792917246730373,22.07147574619751
01133,base,8915.471523999999,0.20071387852290862,22.51298520584098,21.59207769444141,43.026374170905605,-0.08156893985781832,1.1719308769895358,0.4077190134169248,1.8595574252765386,0.9044825765378169,12.091566552452308,36.466020922186296,131.37108822214708,0.6474344996618482,2.791445985701114,0.12399270732771925,21.434296476464194
04001,base,13678.082190999996,0.038630892414350415,2.824291583784241,9.458947092060955,18.108449896385885,-0.019172590573468772,0.8154831626455318,0.16484314577471784,2.634656924401612,0.40463151205512515,2.138275786684841,16.314973149690395,26.69836794979134,0.24604331915166985,1.2100917288879087,0.42845849764085564,8.64950280432493
04003,base,10357.229429,0.061243656806480105,5.913131231311658,6.513221971179256,20.5435773645738,-0.01468735092330955,0.9718901434536485,0.1392146432197522,2.9576982533875853,0.4336009377752712,3.7928144387195792,10.53020050348361,34.372313829893045,0.19097353256270921,1.8722549346784965,0.3166266503209655,14.030355393394544
04005,base,260987.7329150003,1.1941868134725089,4.575643460842035,12.104202552859357,24.637432600065047,-0.0168236025015472,0.8814986209767562,0.3415575602321667,2.2157356614412342,0.5088134681231052,3.040017000135829,37.597412371973974,29.143585369030895,0.5418323916281303,1.4729679024993454,0.321914920842255,12.53323004720569
04009,base,8555.074901999998,0.0772971454811429,9.035238892306182,11.035303314522656,29.98086534605188,0.003291886634735896,1.7896699895084969,0.19010621430979202,2.042966687393779,0.7550020954393929,5.357014429710472,14.821452361688216,39.64046452797963,0.2690462238853158,3.2867301766923114,0.3637679330749158,18.94556203152922
04011,base,1449.2009729999997,0.008951757291833565,6.177029589831474,9.727960290491133,21.852706681994203,0.026956004249802566,0.9367247582491842,0.17653252898595148,2.725992505666529,0.28840121173321587,3.9202156957199294,14.829190438405025,35.64367575328168,0.2499920817883327,2.2646002961614924,0.3666163911355452,12.12474639150307
04012,base,17503.682298999993,0.038970965583079144,2.2264438372093616,5.5641886878479525,11.693668171363273,0.003921546334147692,0.6706160899484185,0.09234011628257541,2.959821020535377,0.22040804639645661,1.7962105209111652,7.285263708329295,15.452341765663874,0.12108632305653946,1.6578684415852687,0.7446262123832647,6.12947948351532
04013,base,121404.39598699997,0.3836976305443906,3.16049206805886,5.354662397737656,14.70148859650093,-0.03767869991032502,0.7648743454743415,0.21332837228177667,3.0091751935627724,0.46106831446764707,2.3578254631439464,21.511347992302298,23.90259383806715,0.3182556460726165,1.6106385464975328,0.5096163862505023,9.346826198763274
04015,base,3592.3586090000017,0.02427943739355803,6.75863409981685,11.392518843039984,24.100199166201264,0.12087511653897809,0.800335313038562,0.28759653933770385,2.1810683902718964,-0.0510100613357709,4.214758082140618,28.438924502496302,24.40181400808926,0.43538243446182545,3.255514548705372,0.4816823193304091,12.70768032316128
04017,base,14149.86219399999,0.0345400696166051,2.441018092123273,8.149129912476267,15.567370763237669,-0.014607529822263118,0.7743382454125428,0.194179076701064,2.657847643321941,0.3823389308741055,1.9285412103132225,20.45448315459758,23.801551874497175,0.2984403248654773,1.14059458474772,0.46726183162190144,7.418240850761402
04019,base,6852.613673999996,0.029743575678809503,4.3404716935469105,7.829986926380973,16.710918742800036,-0.02240823612144714,0.9155960382078965,0.1544816810257056,2.94700835931913,0.445108675373083,2.9821991452536007,13.274269910384142,31.347671736667994,0.21675292074183655,1.5173780722756076,0.34958828887918614,8.880931816419064
04021,base,127074.76824000009,0.45379368485426563,3.5710762344040394,5.990853355348775,15.716971318530312,-0.05446337598656138,0.8100374277450411,0.24380895230807031,2.592371134452778,0.565732596114571,2.573144963514153,25.41699968786214,30.09674629644328,0.3732019286850172,1.457799353469997,0.40822409206094207,9.726117963181537
04023,base,7.040629999999996,4.93546106689016e-05,7.009970793650792,7.692139999999997,19.44662514285714,-0.012057428571428568,1.1850354285714284,0.08313677428571427,3.0127768571428564,0.4878165366243216,4.304285714285714,0.0,37.93217719999999,0.057390476190476186,2.027711655920938,0.28926107049654426,11.754485142857144
04027,base,7422.7985620000045,0.008647293297600769,1.1649640260843672,3.9928483230170864,7.423984415026049,0.009970936937527057,0.6111080637901057,0.04215843916452292,3.425576255101555,0.1395329942216514,1.2204937075036888,0.0,11.373505602336634,0.016273249433382514,0.5613774042615749,0.4818838965770087,3.4311360920089626
05001,base,284.1613259999997,0.005930098661358438,20.86877459657702,24.799286421617612,48.44525763575616,0.13778732592604104,1.3510782449676042,0.3173962438321938,2.060072991318282,0.13211561029027363,11.271792523305683,26.019842304606737,116.4549481001791,0.49722179770549896,2.486038798959067,0.11912720545493061,23.645971214138545
05003,base,1726.405867000001,0.03513100600017032,20.349216063090633,23.770725005642557,47.95338439883521,0.09025255446870635,1.2330091250521802,0.32727474503342696,2.185993398800586,0.25771554211599906,11.053358861595298,27.583297636554622,125.17130352860066,0.5151554199753323,4.262042086542708,0.20944502595720094,24.182659393192655
05005,base,1236.4442090000005,0.027594278882967154,22.317447630964757,33.47028610372811,55.03857107141285,-0.014914244141398478,1.3920498743004837,0.3517133179400188,1.4980921796729416,0.7387044317625151,11.949602711412869,26.220226994118494,104.28484826949003,0.5089310627404182,2.0946609147039363,0.09385754810947378,21.568284967684747
05007,base,11791.958852000005,0.24671073795411078,20.921946985276914,36.5338030019212,61.54629813111126,0.027426372189468667,1.2134739281780234,0.356260220055956,1.8406996859320908,0.5015170997988326,11.27307347584069,29.297003501915523,109.97064547817826,0.5409343597034162,2.389802747596706,0.11422468230506681,25.012495129190057
05009,base,4620.419622999998,0.10431561739323655,22.577087343747646,34.180211698250986,57.072343682762146,0.0031296385778971972,1.2749459920720738,0.35789052072963523,1.2928993465547813,0.6321524044217297,12.079286115491852,26.128278937590153,103.33642591583781,0.50943420070776,1.4825354260722654,0.06566548658380547,22.89213198451116
05011,base,4603.037121000001,0.10234701295166848,22.234670340749677,25.381888434337984,50.52391009752684,-0.007275835916662381,1.2713201689799374,0.3559520817237306,2.0679585462306993,0.6462603643461694,12.016566371577229,29.561419919382473,123.79814948315091,0.5543731505461296,2.966764937366826,0.1334296795005595,25.142021663188853
05013,base,1001.4419320000007,0.022026689207922116,21.99497395114279,22.530292654561105,45.622353901162185,-0.06757911261648185,1.1333707180934072,0.36938350794843006,2.1498111618964826,0.8130809291624669,11.927203494347841,31.60882557699817,123.19154541362037,0.5804803876179467,3.1744104996022546,0.14432435822172557,23.09206124660108
05015,base,5530.269946000005,0.12335725813737665,22.305829433624645,32.16321900038226,51.39352439204189,-0.060018956764907906,1.4461108928591082,0.3763861886545595,1.0961086756392044,0.9480065885498322,11.896209704704093,28.79982669202161,105.71188547663084,0.5426138186230095,1.4100862148769022,0.0632160404110006,19.230305391659627
05017,base,1030.4432430000006,0.02218101517981097,21.525702973444567,30.91324393324922,54.364455720475924,0.1248272962535939,2.222862638110819,0.2638548824703224,1.746991819083921,0.5290382976905224,11.55256319897115,18.57713623947733,124.84086579561618,0.40172932584597976,2.295986762332886,0.10666256824064499,23.451211787226704
05019,base,2511.59315,0.056755357590007514,22.59735323374628,28.844765838864074,52.65168535347249,-0.04476861452417321,1.779359853257808,0.3577225724901247,1.8100015687658504,1.003114992815347,12.145734549268626,29.32116526280388,127.00326318349885,0.5528919974943,2.8110915566358434,0.1243991509783471,23.806919514608413
